default,amount,grade,years,ownership,income,age
0,2425,C,3,OWN,80004,24
0,6950,B,2,RENT,43000,32
0,12375,B,10,OWN,32000,31
0,14000,C,0,RENT,35000,27
0,5500,C,5,RENT,24000,24
0,4800,C,0,RENT,44600,26
0,9000,B,0,RENT,52000,23
0,16000,B,2,OWN,67000,24
0,5000,A,2,MORTGAGE,44136,33
0,18500,A,8,MORTGAGE,36000,22
1,5350,C,6,MORTGAGE,52000,36
0,10000,B,3,RENT,36000,31
0,12000,A,3,RENT,36500,38
0,18000,B,5,MORTGAGE,40000,23
0,3000,D,3,MORTGAGE,56604,30
1,6000,A,0,RENT,23040,21
0,10000,B,2,RENT,52000,24
0,5875,A,4,OWN,17640,36
0,10000,C,4,RENT,86000,26
0,28000,B,5,MORTGAGE,118075,41
0,11200,B,5,RENT,48000,31
0,10000,C,3,RENT,65000,30
0,9450,C,7,RENT,28800,32
0,21650,B,6,MORTGAGE,62361,26
0,9000,B,17,RENT,45000,23
0,6000,B,2,RENT,40000,25
0,5600,A,1,RENT,25000,27
0,7000,B,23,RENT,85000,30
0,6000,B,0,RENT,55000,25
0,12000,A,5,RENT,110000,24
0,13650,B,5,RENT,44000,27
0,12000,C,4,RENT,42000,23
1,2300,A,0,MORTGAGE,78000,24
0,8875,B,0,RENT,19240,25
0,9000,A,2,RENT,52800,24
0,7600,A,9,OWN,75000,35
0,6000,C,2,MORTGAGE,60000,29
0,7200,B,4,OWN,53000,25
0,8000,B,0,RENT,46330,23
0,19000,A,36,MORTGAGE,95000,23
0,14400,C,13,RENT,58977,23
0,8400,B,1,RENT,75000,24
0,7500,B,2,RENT,27000,27
0,10000,A,2,MORTGAGE,69077,22
0,12000,B,13,RENT,2.00E+05,24
0,5000,B,1,MORTGAGE,110000,26
0,21000,D,2,RENT,63500,33
0,24000,A,2,MORTGAGE,70000,23
0,6000,C,0,RENT,30000,24
0,4800,A,2,RENT,54996,30
1,5000,F,5,RENT,21000,21
0,5850,C,1,RENT,38000,27
0,4750,A,2,OWN,48000,33
0,5275,A,5,OWN,50000,27
0,9175,B,0,RENT,28500,34
0,9600,D,5,RENT,37000,25
0,22500,C,7,RENT,70000,23
0,12000,A,NA,OWN,40000,24
0,15000,D,NA,OWN,57000,38
0,19400,B,0,RENT,50000,23
1,10000,C,0,RENT,42000,22
0,10000,C,1,OWN,53000,35
0,4800,B,6,RENT,22000,31
1,18200,B,14,RENT,42000,22
0,6400,B,3,RENT,35000,21
0,2500,C,6,RENT,40000,24
0,6300,B,22,RENT,49000,32
0,4400,B,5,RENT,38000,23
0,6000,B,8,MORTGAGE,118000,31
0,18000,A,21,MORTGAGE,60000,24
0,10000,B,4,MORTGAGE,44000,22
0,34000,D,4,RENT,65000,22
1,11100,C,6,RENT,45000,27
0,5000,B,0,OWN,20000,23
0,10625,B,0,RENT,25000,23
1,18500,A,1,RENT,112000,31
0,3600,B,5,MORTGAGE,30000,25
1,8500,C,NA,RENT,27050,28
0,12000,A,5,MORTGAGE,35000,36
0,11700,B,6,RENT,30000,26
0,15000,C,2,RENT,70000,32
0,13000,B,11,MORTGAGE,105000,24
1,9500,B,5,MORTGAGE,52000,23
0,20000,C,6,MORTGAGE,47000,31
0,6000,A,5,RENT,24000,26
0,13000,D,6,RENT,67000,38
0,14400,A,4,RENT,50000,24
0,5000,A,5,MORTGAGE,48996,22
0,25000,B,26,RENT,70000,27
1,5000,A,NA,RENT,84855,29
0,5200,C,11,RENT,32160,25
0,6000,C,8,MORTGAGE,50000,31
1,4000,E,11,RENT,47000,28
1,15000,B,4,RENT,62000,23
0,8000,B,2,RENT,115000,25
1,16500,D,26,MORTGAGE,64000,23
1,4000,C,NA,OWN,25000,23
0,12000,B,29,RENT,40100,23
0,10200,A,50,MORTGAGE,75000,23
0,12000,B,6,RENT,95000,23
1,3000,B,3,RENT,55000,27
1,3500,B,15,MORTGAGE,175000,30
0,11000,A,19,RENT,37000,23
0,17000,B,6,OWN,60500,25
0,15000,C,14,OWN,60000,28
0,12000,A,7,RENT,52000,24
0,5000,C,NA,MORTGAGE,48000,28
0,25850,A,17,MORTGAGE,60000,23
0,16400,C,6,OWN,140000,23
0,12000,B,2,MORTGAGE,65000,24
0,9600,C,9,MORTGAGE,47000,24
0,8000,A,0,RENT,28000,21
0,4000,A,5,RENT,70000,21
0,1500,C,1,RENT,90000,40
0,8000,B,2,RENT,30000,23
0,8000,B,5,RENT,38000,23
0,4000,A,11,MORTGAGE,50000,34
0,10000,B,5,RENT,27000,23
0,10000,B,2,RENT,40000,22
0,6000,A,1,RENT,28675.92,25
0,18000,A,43,MORTGAGE,72000,24
0,3300,B,2,RENT,90000,21
1,15000,C,3,RENT,70000,29
0,6000,B,14,MORTGAGE,127000,25
0,4200,C,6,RENT,55044.48,29
0,20000,C,4,MORTGAGE,90000,23
0,10000,B,22,MORTGAGE,76500,28
0,12000,B,8,MORTGAGE,63000,45
0,8000,B,8,OWN,57000,21
1,7175,A,4,RENT,60000,37
0,15000,B,5,RENT,80000,23
0,12000,B,10,RENT,47840,23
0,15000,A,3,OWN,130000,27
0,12500,B,5,RENT,80000,29
0,15000,C,10,RENT,60000,46
0,16750,D,0,RENT,48000,26
0,8000,A,9,RENT,54600,22
0,10400,B,3,OWN,35000,28
0,6000,B,5,RENT,42000,25
0,7000,A,4,RENT,85000,30
0,10000,C,2,RENT,47500,31
0,12000,A,6,MORTGAGE,243600,24
1,16000,C,7,MORTGAGE,70000,24
1,8000,A,10,OWN,42240,25
0,7700,B,2,RENT,30000,28
0,15000,A,7,RENT,47000,26
0,12000,B,6,MORTGAGE,50000,27
0,1200,A,11,MORTGAGE,39000,24
0,9000,A,4,RENT,26976,23
0,5000,A,NA,RENT,30000,25
0,10400,C,4,MORTGAGE,45000,25
0,3500,B,35,MORTGAGE,57700,23
1,15000,B,1,RENT,90000,26
0,10000,A,14,MORTGAGE,80000,44
1,8400,A,12,RENT,72000,28
0,12000,B,4,RENT,90000,24
0,8875,A,18,MORTGAGE,58000,31
0,11200,A,10,OWN,45000,47
0,4000,C,0,RENT,90000,28
0,15000,B,5,RENT,75000,31
0,15000,A,12,OWN,125000,25
0,2500,B,5,RENT,45000,25
0,6625,A,12,RENT,16800,23
0,10000,A,2,RENT,45000,24
0,14000,C,6,RENT,85000,28
0,35000,A,3,MORTGAGE,84500,29
0,12875,A,4,MORTGAGE,57000,22
1,1400,A,NA,MORTGAGE,30108,29
0,22000,D,9,MORTGAGE,72000,27
0,12000,D,20,RENT,53000,23
0,9000,A,5,RENT,25600,22
0,12000,C,29,RENT,66000,23
0,2000,A,1,RENT,33000,23
0,8000,B,24,MORTGAGE,80000,24
0,10000,B,6,RENT,32000,27
0,6900,B,7,MORTGAGE,35000,21
0,6000,A,13,MORTGAGE,44720,22
0,13000,B,0,RENT,170000,26
0,18650,B,0,MORTGAGE,50000,24
1,2400,B,8,RENT,43080,22
0,8000,B,3,RENT,60000,29
1,5000,A,3,OWN,32500,27
0,4800,A,6,MORTGAGE,50000,22
0,30000,B,19,RENT,55000,37
0,9250,B,NA,OWN,20000,22
1,2400,B,11,MORTGAGE,72000,31
0,3000,C,13,MORTGAGE,70000,27
0,12000,C,5,MORTGAGE,40000,22
1,10000,D,40,RENT,30000,28
1,10000,C,0,RENT,26400,22
0,20000,D,3,MORTGAGE,65000,30
0,16000,A,9,MORTGAGE,70000,27
0,18000,C,12,RENT,52000,22
0,3500,A,15,OWN,39600,21
1,3000,B,1,RENT,18000,23
0,20000,C,5,RENT,140000,29
0,4350,D,0,RENT,20000,27
0,2700,B,2,RENT,45000,27
0,8000,C,0,RENT,50000,28
0,6000,C,0,OWN,48000,29
0,7000,B,10,MORTGAGE,66000,29
0,7000,A,2,RENT,42000,31
0,6025,B,0,RENT,19200,56
0,15000,D,3,RENT,61284,24
0,18000,D,7,MORTGAGE,140000,24
0,3825,C,2,RENT,26000,26
0,10000,A,0,RENT,48000,21
0,6000,B,9,RENT,26500,25
0,2400,C,3,MORTGAGE,39990,26
0,7200,B,NA,MORTGAGE,45000,32
0,14000,B,5,OWN,38000,31
0,13000,B,18,MORTGAGE,95000,36
1,4200,A,12,RENT,35000,22
0,13250,C,6,RENT,37500,26
0,6000,A,5,RENT,24000,26
0,9000,A,7,RENT,45000,22
0,15000,B,10,MORTGAGE,73600,34
0,10000,C,4,MORTGAGE,77000,31
0,9000,C,2,RENT,40000,29
1,5325,B,NA,RENT,22000,21
0,12000,A,0,RENT,75000,28
1,14000,B,2,OWN,35000,23
1,20000,D,12,MORTGAGE,50000,26
1,16000,C,4,RENT,50000,36
0,11000,B,2,RENT,71200,22
0,5000,B,0,RENT,47000,25
0,12000,A,NA,MORTGAGE,60000,22
0,14150,B,3,RENT,40000,29
0,4000,B,20,MORTGAGE,55000,31
0,6000,B,22,RENT,42000,22
0,15000,A,3,OWN,44500,32
0,15000,A,2,MORTGAGE,47760,21
0,18000,B,1,RENT,50000,24
0,35000,A,0,MORTGAGE,264000,27
0,16000,A,0,OWN,51000,22
0,7000,A,4,MORTGAGE,67000,34
0,7000,A,6,RENT,29004,27
1,10000,C,5,RENT,60000,29
0,1600,D,8,RENT,30000,25
0,7200,B,8,MORTGAGE,55000,23
0,12000,C,1,RENT,70000,28
0,5000,A,7,MORTGAGE,50000,36
0,8200,A,0,MORTGAGE,65000,23
0,6000,B,7,OWN,26000,34
0,8000,A,11,OWN,99000,28
0,20000,B,31,MORTGAGE,210000,33
0,3600,B,2,RENT,37008,22
0,5000,A,30,MORTGAGE,65000,31
0,8000,B,3,MORTGAGE,140000,25
0,16000,B,11,MORTGAGE,120000,29
1,5000,B,6,RENT,30000,24
0,12000,A,10,MORTGAGE,52000,22
1,2800,A,3,RENT,27000,22
0,12000,B,8,RENT,39996,24
1,4000,A,2,RENT,54000,27
0,7000,A,2,MORTGAGE,23000,21
0,5600,B,6,MORTGAGE,35000,40
0,5000,A,11,MORTGAGE,138000,28
0,12000,D,2,RENT,68500,25
0,5500,B,3,OWN,31000,27
0,6500,A,7,MORTGAGE,75000,26
0,12000,B,17,RENT,63000,24
0,12000,A,4,RENT,76000,22
1,4000,B,6,MORTGAGE,42000,22
0,1000,C,2,RENT,76000,35
0,25000,B,6,MORTGAGE,54996,22
0,9000,B,17,OWN,28944,26
0,8575,C,19,RENT,35000,27
0,5400,A,5,MORTGAGE,38000,23
0,10000,D,5,RENT,72000,22
1,6000,C,1,RENT,32000,24
0,10000,C,4,RENT,33000,23
1,2575,C,0,RENT,44420,35
0,10000,B,0,MORTGAGE,38400,33
1,8000,B,NA,RENT,60000,25
0,12000,C,2,OWN,79768,24
0,10000,A,11,MORTGAGE,80000,24
1,6000,C,19,MORTGAGE,39168,25
0,10000,A,NA,OWN,37200,30
0,5000,B,2,RENT,62400,22
0,10000,B,15,RENT,60000,25
0,6000,C,5,RENT,29000,24
0,5450,A,7,RENT,83004,26
0,13500,B,13,MORTGAGE,57700,21
0,5000,B,11,RENT,40000,26
0,7000,A,9,MORTGAGE,96000,32
0,3800,A,4,OWN,90000,36
0,28000,A,16,RENT,110000,26
0,6000,C,5,RENT,82000,25
0,4000,B,3,RENT,31200,24
0,15000,D,NA,OWN,62400,25
0,7500,C,6,RENT,60000,25
0,12000,A,3,RENT,48000,23
0,2125,A,NA,RENT,43000,26
1,7200,B,0,RENT,50000,24
0,10000,B,22,MORTGAGE,2.00E+05,29
0,7000,D,15,RENT,52000,29
0,14000,B,3,RENT,65000,23
0,6000,A,24,MORTGAGE,170000,32
0,8000,A,1,OWN,68000,31
0,3000,A,0,MORTGAGE,70000,31
0,10000,B,3,RENT,52000,24
1,5000,C,2,MORTGAGE,42000,21
0,6000,B,0,MORTGAGE,90000,26
1,5500,A,2,RENT,36500,21
0,6000,A,28,MORTGAGE,38000,30
0,10000,B,5,RENT,56000,35
0,5000,B,3,RENT,45000,22
0,4000,B,6,RENT,32535,23
0,8000,A,16,RENT,70000,26
0,12000,A,13,OWN,98000,24
0,9500,A,5,MORTGAGE,57000,28
0,10000,D,3,RENT,42910,25
0,12000,C,7,RENT,54000,23
0,5300,C,0,RENT,28800,24
0,8000,C,5,MORTGAGE,70000,22
0,1000,C,3,OWN,27600,21
0,3800,A,3,MORTGAGE,62352,28
0,20000,A,7,RENT,60000,23
0,4200,A,7,MORTGAGE,60000,30
0,3500,A,20,MORTGAGE,70000,23
1,6000,B,2,RENT,45000,29
0,10000,B,1,RENT,35000,24
0,6500,A,9,MORTGAGE,38000,42
1,9600,D,3,RENT,42000,22
0,31000,E,2,MORTGAGE,180000,29
0,14000,D,4,MORTGAGE,1.00E+05,23
0,9000,B,8,RENT,24600,45
0,6500,B,5,MORTGAGE,45000,22
0,16500,B,1,MORTGAGE,55000,42
0,14000,B,15,MORTGAGE,89000,31
0,5600,C,0,RENT,30000,27
0,10000,C,5,RENT,38000,22
0,5000,B,3,RENT,35000,31
1,3600,A,1,RENT,60000,25
0,10800,C,3,RENT,52000,29
0,4800,C,4,RENT,49200,27
0,9600,A,4,RENT,42000,28
0,5200,C,3,OWN,107800,32
0,11000,A,17,RENT,22000,24
0,11000,A,11,MORTGAGE,65500,28
1,8475,B,10,RENT,38423.87,32
0,9250,C,0,RENT,40000,29
0,6000,A,3,RENT,36000,31
0,5000,A,7,MORTGAGE,64000,26
0,3500,A,6,RENT,63945,27
0,7500,A,2,RENT,27600,29
0,3625,D,19,RENT,19800,25
1,4000,A,7,RENT,47000,22
0,5500,A,13,OWN,17500,26
0,12000,B,6,RENT,41000,25
0,6000,B,17,MORTGAGE,50000,22
0,18000,B,16,RENT,63000,28
0,3250,D,6,RENT,14400,22
0,8875,B,13,MORTGAGE,33000,22
0,12000,B,12,MORTGAGE,42000,25
0,6000,A,19,MORTGAGE,50364,22
0,7500,A,7,MORTGAGE,57200,22
0,10000,B,1,RENT,60000,24
0,35000,A,2,MORTGAGE,120000,29
0,12000,A,6,MORTGAGE,74004,22
0,13150,A,2,OWN,72000,34
0,1200,C,4,MORTGAGE,60000,25
0,5000,C,0,RENT,19800,25
0,20000,B,4,MORTGAGE,65000,31
0,4300,B,5,MORTGAGE,48000,27
1,2200,A,4,MORTGAGE,50000,24
0,5300,B,7,MORTGAGE,32000,36
0,7500,A,0,RENT,42500,22
0,9250,B,7,RENT,39000,21
0,7000,A,2,RENT,33000,31
1,10275,A,5,RENT,32400,29
0,10000,B,1,RENT,70000,24
0,12000,A,0,MORTGAGE,65000,25
0,7400,D,2,RENT,37000,32
0,12000,A,7,OWN,60000,33
0,10000,A,17,MORTGAGE,60000,24
0,20000,D,8,MORTGAGE,68000,22
0,7500,A,3,MORTGAGE,55000,23
0,3000,A,5,RENT,12000,21
0,10000,A,13,MORTGAGE,60000,23
1,12000,B,17,MORTGAGE,54600,22
0,4800,B,NA,RENT,30000,31
1,15000,B,8,MORTGAGE,75000,22
0,20000,C,12,MORTGAGE,150000,25
0,3000,B,17,MORTGAGE,81996,28
0,10000,B,5,RENT,39600,22
0,5600,A,16,RENT,43000,32
0,21000,A,NA,MORTGAGE,49200,22
1,12300,A,7,RENT,45000,23
0,6000,B,6,OWN,65000,23
0,14550,B,12,MORTGAGE,45000,23
0,25600,C,2,RENT,122000,31
0,9000,A,5,MORTGAGE,59000,45
0,8000,D,20,RENT,48000,24
0,6500,C,1,MORTGAGE,48500,23
0,4000,C,1,RENT,36000,27
0,7000,A,0,RENT,33000,23
0,15000,C,6,RENT,48000,22
0,9925,A,0,RENT,24000,31
0,9000,D,NA,MORTGAGE,33098.88,23
0,1325,A,17,OWN,39456,24
0,6000,A,6,RENT,30000,24
0,15000,C,1,MORTGAGE,135000,20
0,10000,C,0,RENT,64000,27
0,3000,A,3,OWN,35004,22
0,6325,B,5,RENT,55000,26
0,10000,A,16,MORTGAGE,79992,25
0,12000,A,5,RENT,65000,24
0,4000,B,0,RENT,12000,21
0,6500,B,29,MORTGAGE,97296,28
0,4000,B,5,MORTGAGE,37620,28
0,15000,A,6,MORTGAGE,158000,28
0,20000,A,4,MORTGAGE,55000,28
0,6500,C,8,OWN,25000,29
0,9000,B,5,MORTGAGE,80000,28
0,10000,C,4,RENT,280000,26
0,7800,C,18,MORTGAGE,3.00E+05,26
0,10000,C,13,MORTGAGE,75000,26
0,12000,B,5,RENT,80000,24
0,5500,B,1,RENT,20000,35
0,4000,B,1,RENT,36000,28
0,8000,A,1,RENT,51400,32
1,15200,C,5,MORTGAGE,96000,35
0,10000,B,0,RENT,85000,33
0,15000,D,6,RENT,95000,22
0,12000,B,5,RENT,48000,27
0,6000,A,11,OWN,25000,25
0,5000,A,NA,RENT,40000,22
0,8000,A,19,MORTGAGE,86400,32
0,5000,C,2,RENT,78500,28
0,22000,A,0,RENT,80000,24
0,5000,A,9,MORTGAGE,55000,29
0,6250,B,7,OWN,25899,22
0,28000,A,8,MORTGAGE,120000,29
0,6800,B,0,RENT,57000,28
0,12000,B,6,RENT,86496,32
0,16800,B,11,RENT,97000,26
0,9000,B,0,RENT,52000,22
0,5200,B,2,MORTGAGE,36000,24
0,6000,D,0,MORTGAGE,42000,23
0,15600,B,0,RENT,60000,23
0,11325,B,5,RENT,29000,21
0,14000,C,2,RENT,53000,21
0,13975,A,1,MORTGAGE,42000,25
0,24000,A,9,RENT,62004,26
0,7000,A,4,MORTGAGE,48000,37
0,6000,B,7,MORTGAGE,39996,22
0,14000,B,6,OWN,52000,28
1,8000,B,5,RENT,36000,29
0,1000,B,0,RENT,12000,25
0,5000,A,1,OWN,30000,23
0,10000,D,6,OWN,45000,35
0,6000,A,5,MORTGAGE,139200,32
0,30000,E,6,MORTGAGE,90000,24
0,16000,A,16,MORTGAGE,1.00E+05,45
1,12000,D,5,RENT,125000,32
0,5000,B,1,RENT,31000,30
1,13000,B,6,RENT,118000,24
0,11200,B,29,RENT,83000,35
0,3200,B,5,RENT,54000,27
1,6000,B,0,RENT,30000,48
0,3100,B,0,RENT,20000,25
0,5000,B,2,OWN,25000,37
0,25000,B,2,RENT,80000,32
1,5000,D,14,MORTGAGE,89000,24
0,8800,A,5,MORTGAGE,135000,24
0,6000,C,9,RENT,55000,22
0,12000,C,5,RENT,36888,28
0,8000,C,5,RENT,48500,24
0,10000,B,16,MORTGAGE,32000,23
1,3000,A,0,RENT,61160,24
0,5000,C,1,OWN,60000,28
0,10625,B,2,RENT,30000,40
0,12000,B,8,RENT,50000,39
0,9750,D,0,RENT,24300,44
0,12000,D,4,RENT,50000,31
0,21600,E,7,RENT,120000,31
0,6000,A,0,MORTGAGE,26400,24
0,3575,A,6,RENT,45000,26
0,12000,B,20,RENT,55000,26
0,3000,B,12,RENT,30000,25
1,7000,A,2,RENT,45000,22
0,21000,B,34,MORTGAGE,60000,23
0,6075,A,8,MORTGAGE,79200,26
0,5000,B,14,RENT,43000,28
1,10400,C,10,RENT,38004,32
0,8000,C,4,OWN,42000,28
0,11000,B,1,RENT,85000,52
0,12000,C,3,RENT,75000,23
0,12000,A,13,MORTGAGE,90000,36
0,20000,E,2,RENT,61000,24
1,3000,B,4,RENT,40000,28
1,15075,C,6,RENT,37000,24
0,15000,D,6,RENT,90000,24
0,24000,D,3,MORTGAGE,80500,26
0,8500,B,14,RENT,50000,21
0,5500,B,6,MORTGAGE,59000,33
1,15000,F,15,RENT,67000,28
1,5000,B,3,MORTGAGE,142000,32
0,8875,C,0,RENT,33000,27
1,8000,B,0,RENT,30000,26
1,4500,C,15,RENT,55000,28
0,10000,C,5,OWN,25000,29
0,18650,A,11,MORTGAGE,50000,25
0,6400,A,0,RENT,76800,24
0,3500,C,0,RENT,34000,22
0,10200,A,0,MORTGAGE,65000,23
1,12000,B,5,RENT,69600,29
1,9000,B,2,RENT,35000,23
0,4000,B,10,RENT,43000,24
0,5000,B,3,MORTGAGE,55000,46
0,7200,A,13,MORTGAGE,71000,25
0,5500,A,4,RENT,63000,44
0,3000,B,0,RENT,30000,35
0,9000,D,9,RENT,40000,30
0,9000,A,3,RENT,80000,26
0,6000,A,19,RENT,34000,38
0,4000,A,9,MORTGAGE,80000,25
0,25000,C,5,RENT,168000,32
0,12000,B,7,RENT,38000,23
0,17000,B,0,MORTGAGE,76788,27
0,20000,A,14,RENT,59000,31
0,7700,A,6,RENT,24000,25
0,10000,B,0,RENT,40000,28
0,6475,B,4,RENT,25000,23
0,15600,A,9,MORTGAGE,73000,28
0,25000,C,3,RENT,110000,26
0,14400,C,14,MORTGAGE,108060,23
0,25000,A,2,MORTGAGE,249999.96,29
0,18000,A,9,RENT,43000,24
0,12000,A,NA,MORTGAGE,57758.88,31
0,4000,A,14,MORTGAGE,89000,30
0,12000,A,15,RENT,90000,37
0,10000,A,2,MORTGAGE,94800,84
0,5000,C,2,MORTGAGE,1.00E+05,29
0,8000,A,3,OWN,19200,27
0,17375,C,3,MORTGAGE,48000,29
0,2500,B,3,RENT,15600,23
0,6000,A,25,MORTGAGE,70000,22
0,35000,B,7,MORTGAGE,365000,25
0,15000,D,1,RENT,59000,24
0,18500,B,9,MORTGAGE,91000,30
0,6000,B,0,MORTGAGE,40000,23
0,15000,B,6,MORTGAGE,62000,27
0,4800,B,19,MORTGAGE,108000,25
0,20000,B,4,MORTGAGE,90000,27
0,5000,B,2,RENT,33000,26
0,10000,A,8,RENT,70360,35
0,10000,A,14,MORTGAGE,120000,24
0,2400,B,0,MORTGAGE,30000,21
0,4000,A,6,MORTGAGE,57500,21
0,12000,A,1,MORTGAGE,41053,31
1,3200,A,NA,MORTGAGE,48000,22
0,14000,B,NA,RENT,49150.8,24
1,10000,D,6,MORTGAGE,80000,37
0,15000,B,3,RENT,69000,23
0,10000,B,17,RENT,98000,25
1,1000,E,2,RENT,38000,25
0,10075,D,3,MORTGAGE,56000,22
0,22400,B,0,RENT,73000,32
0,20000,C,4,RENT,50000,30
0,15000,A,8,OWN,80000,53
0,5000,A,12,MORTGAGE,45000,25
0,9600,A,9,RENT,54000,22
0,4500,A,17,RENT,58947,26
0,3000,C,0,MORTGAGE,68000,27
0,18200,D,27,MORTGAGE,59800.55,36
0,15000,B,17,MORTGAGE,55000,24
0,10000,A,2,MORTGAGE,98280,21
0,8500,A,1,RENT,47000,25
0,1800,B,25,RENT,49000,30
0,14000,B,9,RENT,45000,29
1,3000,D,4,RENT,59100,28
0,17200,D,16,RENT,95000,24
0,6000,B,1,RENT,45000,26
0,4000,D,15,RENT,75000,41
0,7000,B,16,RENT,48000,26
0,1500,C,5,MORTGAGE,92700,25
0,5300,A,4,RENT,36000,32
0,2400,B,0,MORTGAGE,57000,24
0,12000,A,2,RENT,42000,25
0,10000,B,2,MORTGAGE,44959,26
0,7800,C,3,RENT,36000,26
0,22950,C,0,RENT,52000,27
1,1000,D,1,RENT,14400,21
0,1950,C,4,RENT,11340,43
0,4650,A,1,OWN,37000,35
0,12000,C,26,MORTGAGE,2.00E+05,24
0,9450,D,1,RENT,26000,21
0,16000,A,5,RENT,30000,27
0,16000,A,8,RENT,42856,24
0,4800,B,3,RENT,24500,22
0,5000,B,12,OWN,95000,40
0,7100,A,1,RENT,25000,23
0,6000,C,2,RENT,30000,24
0,9000,D,3,RENT,84500,28
0,5000,B,4,RENT,48879,28
0,10000,C,13,RENT,60000,50
0,15000,C,6,MORTGAGE,55000,25
0,8400,E,23,RENT,36000,25
0,6000,C,2,RENT,29000,27
0,6000,A,4,MORTGAGE,53000,25
0,2500,C,NA,MORTGAGE,33600,33
0,12000,A,7,MORTGAGE,80000,24
0,1500,B,0,RENT,63000,25
1,8000,B,0,RENT,42816,24
0,7200,B,9,RENT,105000,23
0,4400,A,4,MORTGAGE,95000,23
0,23000,A,21,MORTGAGE,120000,26
0,2000,C,13,MORTGAGE,70000,23
0,12000,B,1,RENT,80000,51
0,3000,A,1,MORTGAGE,45000,25
0,15000,A,2,MORTGAGE,2.00E+05,28
0,10200,B,4,MORTGAGE,70000,30
0,24000,B,9,MORTGAGE,85000,27
0,10250,C,5,MORTGAGE,56000,25
0,24000,B,2,RENT,130000,48
0,6000,C,1,MORTGAGE,54000,27
1,1000,D,0,OWN,17280,38
0,11000,B,3,RENT,58195,26
0,9000,D,5,RENT,32000,29
0,3000,B,2,OWN,20000,37
0,2000,B,4,RENT,14400,24
0,13000,B,4,MORTGAGE,72000,36
0,21000,C,6,MORTGAGE,96000,25
0,15000,D,4,RENT,104371.43,27
0,5000,A,2,RENT,26000,28
0,10000,A,5,RENT,45000,30
0,30000,D,0,OWN,102000,23
0,12000,C,7,MORTGAGE,85000,25
0,7200,A,9,RENT,37245,24
0,5500,A,9,MORTGAGE,54960,23
0,17625,B,11,RENT,37793.6,27
0,8325,A,1,RENT,19000,32
1,7000,C,6,RENT,55900,28
0,10500,C,6,RENT,40000,28
0,5000,B,5,RENT,80000,23
0,25000,A,13,MORTGAGE,170000,36
0,2000,C,4,RENT,62000,24
0,2500,C,24,MORTGAGE,98480,34
0,10000,B,8,OWN,35000,30
0,6000,A,6,MORTGAGE,92000,31
0,4500,B,5,OWN,26000,29
1,21600,E,6,RENT,92001,33
0,5500,B,0,RENT,55000,23
0,4850,C,11,RENT,23000,22
1,10000,A,5,OWN,35000,28
0,7000,A,20,RENT,47000,24
0,25000,A,6,RENT,80000,24
0,10000,B,NA,RENT,45000,34
0,25000,C,9,RENT,110000,35
0,9425,C,8,RENT,45000,22
0,5500,B,0,RENT,20000,27
1,6400,D,2,RENT,55200,24
0,10000,A,3,RENT,80004,24
1,18000,A,11,MORTGAGE,80000,25
0,8575,B,6,MORTGAGE,35000,24
0,18000,C,6,RENT,42000,29
0,3000,B,7,RENT,30000,32
0,3600,C,9,RENT,50000,29
0,4500,B,20,RENT,24000,26
0,5000,B,15,MORTGAGE,130000,35
0,35000,A,11,MORTGAGE,96000,24
0,4200,A,3,MORTGAGE,33600,23
0,10000,B,NA,MORTGAGE,37200,25
0,5250,C,8,RENT,48000,27
0,3000,B,NA,RENT,22668,34
0,11000,B,12,MORTGAGE,65000,37
1,2000,D,1,RENT,30972,24
0,35000,B,3,MORTGAGE,112800,23
1,12700,B,5,RENT,60000,28
0,20000,C,16,RENT,85000,33
0,7000,C,6,RENT,83000,26
0,5000,C,19,RENT,60000,23
0,25475,D,7,MORTGAGE,52800,29
0,11000,A,4,MORTGAGE,45000,26
0,8000,B,4,RENT,36000,31
0,6000,A,5,MORTGAGE,52000,22
0,10000,B,25,RENT,52000,37
0,12000,D,5,RENT,68000,51
0,14850,A,8,RENT,31500,25
0,12650,A,14,MORTGAGE,87504,31
0,17500,C,5,RENT,58000,24
0,9500,A,13,MORTGAGE,35000,22
0,8000,A,5,RENT,80000,23
0,10000,A,8,RENT,60000,28
0,12000,C,6,RENT,55000,28
0,4125,B,0,RENT,25000,29
0,7000,B,2,RENT,75000,23
0,6000,A,0,OWN,37000,23
1,33000,E,0,MORTGAGE,115000,32
0,6000,A,5,MORTGAGE,59000,22
1,10000,D,16,MORTGAGE,40000,28
0,1500,B,0,RENT,80000,29
0,13200,B,5,RENT,31500,22
0,6000,A,1,OWN,24000,27
0,5150,A,2,MORTGAGE,28800,26
0,5000,B,2,RENT,45500,27
1,18000,A,4,RENT,50000,24
0,3000,B,7,MORTGAGE,49152,25
0,7500,D,15,RENT,38400,26
0,5000,C,0,OWN,75000,23
0,12000,B,2,RENT,42000,27
0,14000,A,2,MORTGAGE,31500,22
0,10200,A,3,MORTGAGE,64000,30
0,15000,E,1,OWN,48000,29
0,2700,C,3,RENT,24000,40
0,18000,D,3,MORTGAGE,85500,22
1,7500,B,9,RENT,40000,23
0,1800,A,13,MORTGAGE,90000,28
0,12000,B,14,RENT,120000,23
0,6250,A,6,RENT,21000,28
0,11000,C,6,RENT,108000,38
0,20000,B,8,RENT,75000,25
0,3775,C,1,OWN,22300,35
0,6000,A,15,MORTGAGE,110000,28
